iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ARG,South America,Argentina,2020-07-31,178983.0,5641.0,5299.429,3311.0,111.0,99.14299999999999,3960.171,124.81299999999999,117.255,73.259,2.456,2.194,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-01,185360.0,6377.0,5335.143,3466.0,155.0,106.286,4101.268,141.097,118.045,76.689,3.43,2.352,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-02,191289.0,5929.0,5397.429,3558.0,92.0,101.571,4232.4529999999995,131.185,119.42299999999999,78.72399999999999,2.036,2.247,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-03,196530.0,5241.0,4859.571,3612.0,54.0,96.14299999999999,4348.415,115.962,107.523,79.919,1.195,2.127,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-04,201906.0,5376.0,5627.571,3667.0,55.0,101.571,4467.3640000000005,118.949,124.515,81.13600000000001,1.217,2.247,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-05,206730.0,4824.0,5618.143,3863.0,196.0,111.571,4574.1,106.736,124.307,85.473,4.337,2.469,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-06,213522.0,6792.0,5740.0,4009.0,146.0,115.571,4724.379,150.28,127.00299999999999,88.70299999999999,3.23,2.557,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-07,220669.0,7147.0,5955.143,4135.0,126.0,117.714,4882.514,158.134,131.763,91.491,2.7880000000000003,2.605,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-08,228182.0,7513.0,6117.429,4291.0,156.0,117.85700000000001,5048.746,166.232,135.35399999999998,94.94200000000001,3.452,2.608,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-09,235664.0,7482.0,6339.286,4450.0,159.0,127.429,5214.292,165.546,140.263,98.461,3.5180000000000002,2.819,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-10,241798.0,6134.0,6466.857,4556.0,106.0,134.857,5350.013000000001,135.721,143.085,100.806,2.345,2.984,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-11,246486.0,4688.0,6368.571,4634.0,78.0,138.143,5453.74,103.727,140.911,102.53200000000001,1.726,3.057,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-12,253855.0,7369.0,6732.143,4785.0,151.0,131.714,5616.786,163.046,148.955,105.87299999999999,3.341,2.9139999999999997,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-13,260898.0,7043.0,6768.0,5088.0,303.0,154.143,5772.619000000001,155.833,149.749,112.57700000000001,6.704,3.411,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-14,268561.0,7663.0,6841.714,5246.0,158.0,158.714,5942.17,169.551,151.38,116.073,3.4960000000000004,3.512,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-15,276059.0,7498.0,6839.571,5428.0,182.0,162.429,6108.071,165.9,151.332,120.1,4.027,3.594,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-16,282424.0,6365.0,6680.0,5565.0,137.0,159.286,6248.901999999999,140.832,147.80100000000002,123.131,3.031,3.5239999999999996,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-17,289087.0,6663.0,6755.571,5657.0,92.0,157.286,6396.328,147.425,149.474,125.167,2.036,3.48,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-18,294556.0,5469.0,6867.143,5750.0,93.0,159.429,6517.335,121.007,151.942,127.22399999999999,2.0580000000000003,3.528,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-19,299113.0,4557.0,6465.429,5877.0,127.0,156.0,6618.1630000000005,100.82799999999999,143.054,130.034,2.81,3.452,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-20,305953.0,6840.0,6436.429,6114.0,237.0,146.571,6769.504,151.342,142.412,135.278,5.244,3.2430000000000003,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-21,312646.0,6693.0,6297.857,6406.0,292.0,165.71400000000003,6917.593000000001,148.089,139.346,141.739,6.461,3.667,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-22,320871.0,8225.0,6401.714,6567.0,161.0,162.714,7099.579000000001,181.986,141.644,145.30100000000002,3.562,3.6,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-23,329030.0,8159.0,6658.0,6795.0,228.0,175.71400000000003,7280.105,180.52599999999998,147.315,150.346,5.045,3.888,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-24,336789.0,7759.0,6814.571,6848.0,53.0,170.143,7451.78,171.675,150.779,151.519,1.173,3.765,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-25,342141.0,5352.0,6797.857,7079.0,231.0,189.857,7570.198,118.41799999999999,150.409,156.63,5.111000000000001,4.2010000000000005,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-26,350854.0,8713.0,7391.571,7402.0,323.0,217.857,7762.982,192.783,163.546,163.776,7.147,4.82,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-27,359625.0,8771.0,7667.429,7661.0,259.0,221.0,7957.049,194.067,169.649,169.507,5.731,4.89,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-28,370175.0,10550.0,8218.429,7944.0,283.0,219.71400000000003,8190.478,233.429,181.84099999999998,175.769,6.2620000000000005,4.861000000000001,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-29,380279.0,10104.0,8486.857,8129.0,185.0,223.143,8414.038,223.56099999999998,187.78,179.862,4.093,4.937,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-30,392009.0,11730.0,8997.0,8305.0,176.0,215.71400000000003,8673.576,259.538,199.067,183.75599999999997,3.8939999999999997,4.773,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-31,401226.0,9217.0,9205.286,8401.0,96.0,221.857,8877.511,203.935,203.676,185.88,2.124,4.909,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-01,408413.0,7187.0,9467.429,8498.0,97.0,202.71400000000003,9036.53,159.019,209.476,188.02599999999998,2.146,4.485,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-02,417722.0,9309.0,9552.571,8730.0,232.0,189.71400000000003,9242.501,205.97099999999998,211.36,193.16,5.132999999999999,4.198,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-03,428226.0,10504.0,9800.143,8971.0,241.0,187.143,9474.912,232.41099999999997,216.838,198.49200000000002,5.332000000000001,4.141,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-04,439159.0,10933.0,9854.857,9155.0,184.0,173.0,9716.815,241.903,218.048,202.563,4.071000000000001,3.8280000000000003,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-05,451185.0,12026.0,10129.429,9468.0,313.0,191.28599999999997,9982.902,266.087,224.123,209.489,6.925,4.232,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-06,461869.0,10684.0,9980.0,9685.0,217.0,197.143,10219.295,236.394,220.817,214.29,4.801,4.362,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-07,471793.0,9924.0,10081.0,9807.0,122.0,200.857,10438.874,219.578,223.05200000000002,216.989,2.699,4.444,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-08,478779.0,6986.0,10052.286,9912.0,105.0,202.0,10593.445,154.572,222.416,219.313,2.323,4.468999999999999,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-09,487994.0,9215.0,10038.857,10179.0,267.0,207.0,10797.336000000001,203.891,222.11900000000003,225.22,5.9079999999999995,4.58,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-10,500021.0,12027.0,10256.429,10457.0,278.0,212.28599999999997,11063.445,266.10900000000004,226.933,231.37099999999998,6.151,4.697,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-11,512280.0,12259.0,10445.857,10713.0,256.0,222.571,11334.687,271.242,231.125,237.035,5.664,4.925,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-12,524185.0,11905.0,10428.571,10994.0,281.0,218.0,11598.097,263.41,230.74200000000002,243.253,6.2170000000000005,4.823,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-13,535690.0,11505.0,10545.857,11206.0,212.0,217.28599999999997,11852.656,254.55900000000003,233.33700000000002,247.94400000000002,4.691,4.808,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-14,546468.0,10778.0,10667.857,11307.0,101.0,214.28599999999997,12091.13,238.47400000000002,236.037,250.178,2.235,4.7410000000000005,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-15,555524.0,9056.0,10963.571000000002,11412.0,105.0,214.28599999999997,12291.502,200.373,242.58,252.50099999999998,2.323,4.7410000000000005,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-16,565432.0,9908.0,11062.571000000002,11710.0,298.0,218.71400000000003,12510.726,219.22400000000002,244.77,259.095,6.593999999999999,4.8389999999999995,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-17,577325.0,11893.0,11043.428999999998,11910.0,200.0,207.571,12773.87,263.144,244.34599999999998,263.52,4.425,4.593,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-18,588999.0,11674.0,10959.857,12229.0,319.0,216.571,13032.169,258.298,242.497,270.578,7.058,4.792,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-19,601700.0,12701.0,11073.571000000002,12491.0,262.0,213.857,13313.191,281.022,245.013,276.375,5.797000000000001,4.732,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-20,613645.0,11945.0,11136.428999999998,12705.0,214.0,214.143,13577.485,264.295,246.40400000000002,281.11,4.735,4.738,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-21,622921.0,9276.0,10921.857,12909.0,204.0,228.857,13782.726,205.24,241.657,285.624,4.513999999999999,5.064,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-22,640134.0,17213.0,12087.143,13482.0,573.0,295.714,14163.58,380.85400000000004,267.44,298.302,12.677999999999999,6.542999999999999,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-23,652161.0,12027.0,12389.857,13952.0,470.0,320.286,14429.688999999998,266.10900000000004,274.137,308.70099999999996,10.399000000000001,7.087000000000001,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-24,664799.0,12638.0,12496.286,14376.0,424.0,352.286,14709.317,279.628,276.492,318.08299999999997,9.381,7.795,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-25,678266.0,13467.0,12752.428999999998,14766.0,390.0,362.42900000000003,15007.287,297.97,282.16,326.712,8.629,8.019,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-26,691222.0,12956.0,12788.857,15208.0,442.0,388.14300000000003,15293.951000000001,286.664,282.966,336.49199999999996,9.78,8.588,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-27,702471.0,11249.0,12689.428999999998,15543.0,335.0,405.42900000000003,15542.846000000001,248.895,280.76599999999996,343.904,7.412000000000001,8.97,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-28,711312.0,8841.0,12627.286,15749.0,206.0,405.714,15738.462,195.61599999999999,279.39099999999996,348.462,4.558,8.977,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-29,723119.0,11807.0,11855.0,16113.0,364.0,375.85699999999997,15999.703000000001,261.241,262.303,356.51599999999996,8.054,8.316,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-30,736596.0,13477.0,12062.143,16519.0,406.0,366.714,16297.893999999998,298.192,266.887,365.499,8.982999999999999,8.113999999999999,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-01,750988.0,14392.0,12312.714,16937.0,418.0,365.85699999999997,16616.331000000002,318.437,272.431,374.74699999999996,9.249,8.095,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-02,764989.0,14001.0,12389.0,20288.0,3351.0,788.857,16926.117,309.786,274.119,448.89099999999996,74.14399999999999,17.454,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-03,779676.0,14687.0,12636.286,20599.0,311.0,770.143,17251.081000000002,324.964,279.59,455.773,6.881,17.04,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-04,790805.0,11129.0,12619.143,20795.0,196.0,750.2860000000001,17497.321,246.24,279.211,460.10900000000004,4.337,16.601,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-05,798473.0,7668.0,12451.571000000002,21018.0,223.0,752.7139999999999,17666.982,169.662,275.503,465.043,4.934,16.655,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-06,809715.0,11242.0,12370.857,21468.0,450.0,765.0,17915.723,248.74,273.717,475.0,9.957,16.926,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-07,824455.0,14740.0,12551.286,21827.0,359.0,758.2860000000001,18241.859,326.137,277.709,482.94300000000004,7.943,16.778,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-08,840902.0,16447.0,12844.857,22226.0,399.0,755.571,18605.765,363.906,284.205,491.772,8.828,16.718,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-09,856356.0,15454.0,13052.428999999998,22710.0,484.0,346.0,18947.699,341.935,288.798,502.481,10.709000000000001,7.656000000000001,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-10,871455.0,15099.0,13111.286,23225.0,515.0,375.14300000000003,19281.779,334.08,290.1,513.875,11.395,8.3,,,,,,,,,,82.87,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-11,883883.0,12428.0,13296.857,23581.0,356.0,398.0,19556.761000000002,274.981,294.20599999999996,521.752,7.877000000000001,8.806000000000001,,,,,,,,,,82.87,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-12,894193.0,10310.0,13674.286,23868.0,287.0,407.14300000000003,19784.879,228.11900000000003,302.557,528.102,6.35,9.008,,,,,,,,,,82.87,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-13,903717.0,9524.0,13428.857,24186.0,318.0,388.286,19995.607,210.72799999999998,297.126,535.138,7.0360000000000005,8.591000000000001,,,,,,,,,,82.87,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-14,917022.0,13305.0,13223.857,24572.0,386.0,392.14300000000003,20289.993000000002,294.38599999999997,292.591,543.679,8.541,8.677,,,,,,,,,,82.87,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-15,931954.0,14932.0,13007.428999999998,24921.0,349.0,385.0,20620.378,330.385,287.802,551.401,7.722,8.517999999999999,,,,,,,,,,82.87,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-16,949050.0,17096.0,13242.0,25342.0,421.0,376.0,20998.642999999996,378.265,292.992,560.716,9.315,8.318999999999999,,,,,,,,,,82.87,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-17,965596.0,16546.0,13448.714,25723.0,381.0,356.85699999999997,21364.738999999998,366.096,297.566,569.146,8.43,7.896,,,,,,,,,,82.87,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-18,979106.0,13510.0,13603.286,26107.0,384.0,360.85699999999997,21663.661,298.922,300.986,577.6419999999999,8.496,7.984,,,,,,,,,,82.87,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-19,989667.0,10561.0,13639.143,26267.0,160.0,342.714,21897.333,233.672,301.779,581.183,3.54,7.582999999999999,,,,,,,,,,82.87,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-20,1002649.0,12982.0,14133.143,26716.0,449.0,361.42900000000003,22184.572999999997,287.23900000000003,312.709,591.117,9.935,7.997000000000001,,,,,,,,,,82.87,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-21,1018986.0,16337.0,14566.286,27100.0,384.0,361.14300000000003,22546.045,361.472,322.293,599.614,8.496,7.9910000000000005,,,,,,,,,,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-22,1037312.0,18326.0,15051.143,27519.0,419.0,371.14300000000003,22951.525,405.48,333.02099999999996,608.884,9.271,8.212,,,,,,,,,,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-23,1053637.0,16325.0,14941.0,27957.0,438.0,373.57099999999997,23312.731,361.20599999999996,330.584,618.575,9.691,8.266,,,,,,,,,,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-24,1069355.0,15718.0,14822.714,28338.0,381.0,373.57099999999997,23660.507,347.776,327.967,627.005,8.43,8.266,,,,,,,,,,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-25,1081323.0,11968.0,14602.428999999998,28613.0,275.0,358.0,23925.311,264.80400000000003,323.093,633.09,6.085,7.921,,,,,,,,,,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-26,1090576.0,9253.0,14415.571000000002,28896.0,283.0,375.57099999999997,24130.042,204.732,318.95799999999997,639.352,6.2620000000000005,8.31,,,,,,,,,,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-27,1102288.0,11712.0,14234.143,29301.0,405.0,369.286,24389.181,259.139,314.944,648.313,8.961,8.171,,,,,,,,,,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
